order_id,supplier_id,supplier_name,product_id,product_name,category,order_date,expected_delivery,actual_delivery,quantity,unit_price,total_amount,warehouse_id,warehouse_location,status,quality_check,inspector,last_updated
ORD-00001322,SUP-00027,"Ellis, Webb and Rivera",PRD-000123,Ameliorated local concept,Packaging,2024-11-11,2024-11-28,2024-11-27,1725,8083.0349,10579994.7,WH-010,"Chicago, IL",In Transit,Pending,,2026-01-11
ORD-00001323,SUP-00003,Bennett PLC,PRD-000001,Ameliorated interactive software,RAW MATERIALS,2026-02-26,2026-04-16,2026-04-24,3275,9624.3157,32446817.91,WH-010,"Dallas, TX",Delivered,Fail,Priscilla Miller,2024-10-31
ORD-00001324,SUP-00065,Ellis Group,PRD-000007,Customer-focused context-sensitive attitude,Electronics,2025-03-11,2025-04-19,2025-04-28,1879,411.7281,773637.1,WH-010,"Seattle, WA",Returned,Fail,Jeffrey Sellers,2026-04-06
ORD-00001325,SUP-00022,"Reilly, Price and Galloway",PRD-000056,Exclusive bandwidth-monitored website,Textiles,2024-05-28,2024-07-27,2024-07-28,947,2548.6615,2413582.44,WH-007,"Chicago, IL",Delivered,Fail,Colin Barry,2024-07-30
ORD-00001326,SUP-00024,Kelly and Sons,PRD-000047,Customer-focused incremental collaboration,CHEMICALS,2025-11-06,2025-12-26,2025-12-31,837,8465.0723,7085265.52,WH-006,"New York, NY",Cancelled,Pending,,2025-10-31
ORD-00001327,SUP-00064,Mitchell Ltd,PRD-000110,Cross-platform encompassing complexity,Machinery,2026-02-17,2026-02-27,2026-03-17,4099,594.3456,2436222.61,WH-013,"Seattle, WA",Delivered,,Jonathan Francis,2024-10-16
ORD-00001328,SUP-00002,Jimenez Inc,PRD-000005,Fundamental methodical ability,Machinery,2025-12-10,2026-01-24,2026-02-01,-1027,1237.1602,1270563.53,WH-004,"Los Angeles, CA",Returned,,Lawrence Khan,2024-08-03
ORD-00001329,SUP-00055,"Myers, Coleman and White",PRD-000053,Public-key 4thgeneration hierarchy,Electronics,2025-01-15,2025-02-14,2025-02-26,3642,5525.2468,20122948.85,WH-011,"Los Angeles, CA",In Transit,,,2026-01-01
ORD-00001330,SUP-00067,Brooks and Sons,PRD-000154,Ameliorated 6thgeneration access,Chemicals,2025-07-24,2025-08-01,2025-08-14,2784,9522.9656,26511936.23,WH-007,"Los Angeles, CA",Cancelled,Pending,,2026-02-09
ORD-00001331,SUP-00047,Fuller-Reyes,PRD-000120,Enhanced client-server throughput,Electronics,2023-06-29,2023-07-07,2023-07-06,3349,8885.8226,29758619.89,WH-005,"Atlanta, GA",Returned,,,2025-04-03
ORD-00001332,SUP-00002,Jimenez Inc,PRD-000066,Pre-emptive context-sensitive portal,Raw Materials,2025-04-03,2025-04-10,2025-04-08,1246,4847.3148,6039754.24,WH-006,"Chicago, IL",In Transit,Pending,,2024-06-27
ORD-00001333,SUP-00047,Fuller-Reyes,PRD-000098,Total regional throughput,Packaging,2023-05-07,2023-06-25,2023-06-26,4343,2955.8437,12837229.19,WH-007,"Dallas, TX",Cancelled,Pending,,2024-05-30
ORD-00001334,SUP-00028,Padilla PLC,PRD-000101,Grass-roots scalable database,Chemicals,2023-07-08,2023-07-22,2023-08-02,1241,9083.3985,11272497.54,WH-011,"Chicago, IL",Returned,Fail,Jack Bell,2025-06-25
ORD-00001335,SUP-00016,Acosta and Sons,PRD-000060,Ergonomic global architecture,Raw Materials,2026-03-22,2026-04-16,2026-04-30,3134,4088.768,12814198.91,WH-004,"Los Angeles, CA",Returned,Fail,Rebecca Simpson,2026-03-03
ORD-00001336,SUP-00078,Wallace-Williams,PRD-000092,Pre-emptive human-resource customer loyalty,Raw Materials,2023-10-06,2023-11-24,2023-11-22,1877,5850.9561,10982244.6,WH-010,"Los Angeles, CA",Cancelled,Pending,,2024-10-12
ORD-00001337,SUP-00030,Shaw-Moore,PRD-000070,Intuitive dedicated functionalities,Textiles,2024-07-23,2024-09-05,2024-09-14,-3766,7838.6751,29520450.43,WH-004,"New York, NY",Cancelled,Pending,,2025-11-22
ORD-00001338,SUP-00009,Burton Ltd,PRD-000171,User-friendly encompassing database,Textiles,2025-02-06,2025-03-06,2025-03-23,4095,1970.7382,8070172.93,WH-012,"Chicago, IL",Ordered,Pending,,2024-05-05
ORD-00001339,SUP-00055,"Myers, Coleman and White",PRD-000036,Focused regional contingency,Electronics,2023-12-04,2024-02-02,2024-02-11,1168,9650.3018,11271552.5,WH-002,"Seattle, WA",Cancelled,Pending,,2025-05-02
ORD-00001340,SUP-00032,"Foster, Powell and Moore",PRD-000084,Synergized scalable matrices,Textiles,2026-03-25,2026-05-09,2026-05-29,2270,8312.2405,18868785.93,WH-012,"Chicago, IL",Cancelled,Pending,,2025-06-09
ORD-00001341,,"Reilly, Price and Galloway",PRD-000111,Team-oriented value-added middleware,Machinery,2025-02-10,2025-03-18,2025-03-23,451,4703.3266,2121200.3,WH-002,"Seattle, WA",In Transit,Pending,,2025-05-18
ORD-00001342,SUP-00033,Henderson-Mcguire,PRD-000008,Optional zero-defect firmware,Machinery,2023-10-01,2023-11-05,2023-11-24,65,64.1314,4168.54,WH-011,"Dallas, TX",Returned,Fail,Allison Jones,2024-04-29
ORD-00001343,SUP-00019,Rivas-Whitaker,PRD-000012,Up-sized actuating model,Electronics,2025-03-29,2025-04-14,2025-05-02,1374,2210.8093,3037651.98,WH-009,"New York, NY",Returned,Pass,Jason Miles,2025-03-31
ORD-00001344,SUP-00021,"Walker, Mathis and Acosta",PRD-000005,Fundamental methodical ability,Chemicals,2023-12-26,2024-02-01,2024-02-13,1731,616.1797,568712.44,WH-011,"Dallas, TX",Delivered,Pass,Dana Atkins,2025-08-12
ORD-00001345,SUP-00047,Fuller-Reyes,PRD-000052,Proactive dedicated focus group,Textiles,2025-12-10,2026-01-08,2026-01-14,1631,421.8779,688082.85,WH-005,"Chicago, IL",In Transit,Pending,,2024-05-28
ORD-00001346,SUP-00069,Thompson-Owens,PRD-000111,Team-oriented value-added middleware,Machinery,2023-06-30,2023-08-24,2023-08-23,1793,4316.2618,7739057.41,WH-001,"Seattle, WA",Ordered,Pending,,2026-02-21
ORD-00001347,SUP-00050,Dixon Inc,PRD-000126,Organized 24hour attitude,Textiles,2026-03-18,2026-04-12,,4908,7481.4254,36718835.86,WH-008,"Los Angeles, CA",Returned,Fail,Brian Hunt,2025-02-11
ORD-00001348,SUP-00041,Webster and Sons,PRD-000168,Upgradable object-oriented product,Packaging,2025-04-05,2025-04-29,2025-05-18,122,2928.4388,457167.99,WH-011,"New York, NY",Cancelled,Pending,,2024-10-08
ORD-00001349,SUP-00029,"Lawrence, Sutton and Fowler",PRD-000152,Focused background Internet solution,Raw Materials,2023-11-26,2023-12-03,2023-12-20,0,3492.8232,12448421.88,WH-003,"New York, NY",Returned,Pass,Cynthia Anderson,2026-03-12
ORD-00001350,SUP-00048,Morgan-Ware,PRD-000153,Function-based reciprocal firmware,Raw Materials,2023-05-25,2023-06-02,2023-06-05,1086,9994.191,10853691.43,WH-008,"New York, NY",Cancelled,Pending,,2025-04-13
ORD-00001351,SUP-00051,Hancock LLC,PRD-000100,Automated static software,Electronics,2024-11-01,2024-11-10,2024-11-12,141,8567.5429,1208023.55,WH-010,"Los Angeles, CA",Ordered,Pending,,2025-04-01
ORD-00001352,SUP-00050,Dixon Inc,PRD-000113,Quality-focused real-time matrices,Packaging,2023-08-15,2023-09-20,2023-10-10,4366,5507.1641,24044278.46,WH-003,"Los Angeles, CA",In Transit,Pending,,2025-01-01
ORD-00001353,SUP-00064,Mitchell Ltd,PRD-000138,Persevering zero-defect matrix,Food & Beverage,2026-03-16,2026-03-12,2026-05-05,4610,9796.6839,45162712.78,WH-001,"Seattle, WA",In Transit,Pending,,2024-06-14
ORD-00001354,SUP-00044,Pitts LLC,PRD-000192,Pre-emptive object-oriented superstructure,Textiles,2024-10-11,2024-11-08,2024-11-09,4236,708.0422,2999266.76,WH-006,"Seattle, WA",Returned,Pending,Jeremiah Burch,2025-12-09
ORD-00001355,SUP-00024,Kelly and Sons,PRD-000152,Focused background Internet solution,Packaging,2023-12-06,2023-12-28,2024-01-09,309,8899.8144,2750042.65,WH-005,"Chicago, IL",In Transit,Pending,,2025-09-13
ORD-00001356,SUP-00022,"Reilly, Price and Galloway",PRD-000104,Inverse context-sensitive hardware,Machinery,2023-10-18,2023-12-09,2023-12-10,2729,8945.4751,24412201.55,WH-006,"Seattle, WA",Delivered,,Sara Griffin,2024-09-29
ORD-00001357,,Jackson Inc,PRD-000092,Pre-emptive human-resource customer loyalty,Packaging,2024-02-15,2024-04-14,2024-04-28,2569,5115.1262,13140759.21,WH-002,"Dallas, TX",Ordered,,,2024-05-01
ORD-00001358,,Griffin and Sons,PRD-000100,Automated static software,Chemicals,2025-05-01,2025-05-23,2025-05-24,4796,9479.7549,45464904.5,WH-001,"Atlanta, GA",Delivered,Fail,,2024-10-06
ORD-00001359,SUP-00037,Shah Inc,PRD-000136,Cloned multi-state success,Machinery,2025-06-02,2025-07-25,2025-08-02,0,2117.4032,6235752.42,WH-012,"Seattle, WA",Ordered,Pending,,2025-08-06
ORD-00001360,SUP-00071,"Robbins, Chapman and Morris",PRD-000166,Business-focused 24hour secured line,Packaging,2025-12-21,2026-01-18,2026-01-18,3683,5998.4962,22092461.5,WH-004,"New York, NY",Returned,Fail,Clayton Walls,2026-03-26
ORD-00001361,SUP-00024,Kelly and Sons,PRD-000089,Managed bandwidth-monitored customer loyalty,Machinery,2024-10-18,2024-11-11,2024-11-27,42,1157.2779,48605.67,WH-012,"Chicago, IL",Ordered,Pending,,2025-05-20
ORD-00001362,,Campbell and Sons,PRD-000176,Persistent clear-thinking adapter,Packaging,2024-08-11,2024-09-01,2024-09-12,4013,290.9289,807575.52,WH-009,"Seattle, WA",Ordered,Pending,,2025-03-17
ORD-00001363,SUP-00060,"Smith, Hill and Steele",PRD-000188,Secured real-time productivity,Food & Beverage,2024-08-10,2024-09-12,2024-09-19,2016,7887.8572,15901920.12,WH-002,"Atlanta, GA",Cancelled,Pending,,2025-11-08
ORD-00001364,SUP-00004,Humphrey Group,PRD-000098,Total regional throughput,Packaging,2023-06-21,2023-07-17,2023-07-30,3735,2301.0804,8751220.49,WH-002,"Los Angeles, CA",Returned,Pending,Deanna Martinez,2025-11-18
ORD-00001365,SUP-00031,Lee Ltd,PRD-000082,Ergonomic methodical alliance,Raw Materials,2023-04-21,2023-06-07,2023-06-21,3694,2010.9626,7428495.84,WH-012,"Chicago, IL",In Transit,Pending,,2025-03-25
ORD-00001366,SUP-00011,"Hatfield, Lyons and Richards",PRD-000088,User-centric client-server strategy,Chemicals,2023-05-02,2023-04-28,2023-06-02,724,3482.1047,2521043.8,WH-010,"Dallas, TX",Cancelled,Pending,,2025-07-06
ORD-00001367,SUP-00043,"Johnson, Brown and Coleman",PRD-000139,Synchronized responsive product,Machinery,2025-12-07,2026-01-21,2026-01-22,208,9124.5405,1897904.42,WH-007,"New York, NY",In Transit,Pending,,2025-12-03
ORD-00001368,,Fuller-Reyes,PRD-000165,Integrated 5thgeneration contingency,Electronics,2025-11-15,2025-12-23,2026-01-07,1932,8978.9499,17347331.21,WH-013,"Los Angeles, CA",Returned,Fail,Andrea Hall,2025-11-13
ORD-00001369,,Taylor-Evans,PRD-000049,Monitored systemic knowledge user,Electronics,2023-10-11,2023-10-27,2023-11-15,0,3392.7618,9642229.04,WH-009,"Seattle, WA",Returned,Pass,Brian Blair,2024-09-19
ORD-00001370,SUP-00043,"Johnson, Brown and Coleman",PRD-000049,Monitored systemic knowledge user,Packaging,2023-12-08,2024-01-29,2024-02-16,4598,7596.777,34929980.65,WH-014,"Dallas, TX",Ordered,Pending,,2026-02-19
ORD-00001371,,"Reyes, Parker and Gibson",PRD-000045,Balanced solution-oriented methodology,Raw Materials,2026-02-27,2026-04-19,2026-05-04,1778,7900.4558,14047010.41,WH-007,"Chicago, IL",Cancelled,Pending,,2025-03-15
ORD-00001372,SUP-00002,Jimenez Inc,PRD-000093,Decentralized 24hour time-frame,Packaging,2026-04-08,2026-05-10,2026-05-14,728,7948.9506,5786836.04,WH-005,"Atlanta, GA",Ordered,Pending,,2025-05-23
ORD-00001373,SUP-00065,Ellis Group,PRD-000098,Total regional throughput,Chemicals,2024-01-11,2024-02-17,2024-02-22,3587,642.4172,2304350.5,WH-009,"Los Angeles, CA",Delivered,Pending,,2025-12-15
ORD-00001374,SUP-00063,Montoya Inc,PRD-000047,Customer-focused incremental collaboration,Textiles,2026-03-17,2026-04-23,2026-04-25,9,5445.7953,49012.16,WH-011,"Seattle, WA",In Transit,Pending,,2024-07-17
ORD-00001375,SUP-00011,"Hatfield, Lyons and Richards",PRD-000151,Reactive incremental instruction set,Packaging,2024-01-08,2024-02-09,2024-02-11,4970,4828.7642,23998958.07,WH-011,"New York, NY",In Transit,,,2025-03-28
ORD-00001376,SUP-00028,Padilla PLC,PRD-000123,Ameliorated local concept,Raw Materials,2023-06-01,2023-07-19,2023-07-29,1652,116.3388,192191.7,WH-001,"Atlanta, GA",Ordered,Pending,,2024-08-31
ORD-00001377,SUP-00047,Fuller-Reyes,PRD-000008,Optional zero-defect firmware,Chemicals,2023-11-21,2024-01-06,2024-01-17,2809,7919.7609,22246608.37,WH-008,"Los Angeles, CA",Cancelled,Pending,,2025-07-09
ORD-00001378,SUP-00011,"Hatfield, Lyons and Richards",PRD-000169,Organized explicit utilization,Chemicals,2023-05-29,2023-07-15,2023-07-12,253,9423.4724,3061575.38,WH-011,"New York, NY",In Transit,Pending,,2024-05-26
ORD-00001379,SUP-00075,Barron Ltd,PRD-000144,Reduced motivating open architecture,Chemicals,2025-10-08,2025-12-06,2025-12-11,-1982,2198.3363,4357102.55,WH-002,"Atlanta, GA",Returned,Pass,James Lopez,2025-08-17
ORD-00001380,SUP-00066,Willis-Olson,PRD-000022,Networked empowering open system,machinery,2026-02-04,2026-03-30,,4502,7312.2948,32919951.19,WH-007,"New York, NY",Returned,Pending,Patricia Molina,2024-09-12
ORD-00001381,SUP-00054,Kane PLC,PRD-000180,Optimized 24/7 matrix,Food & Beverage,2025-03-18,2025-05-06,2025-05-05,0,7984.1361,582841.94,WH-006,"Atlanta, GA",Cancelled,,,2025-03-11
ORD-00001382,SUP-00063,Montoya Inc,PRD-000005,Fundamental methodical ability,Packaging,2026-02-13,2026-03-29,2026-03-29,859,2705.2428,2323803.57,WH-002,"Seattle, WA",Returned,Pending,Brendan Hinton,2024-11-06
ORD-00001383,SUP-00038,Thomas-Wagner,PRD-000059,Fundamental asynchronous application,Packaging,2025-02-15,2025-04-11,2025-04-21,418,938.986,392496.15,WH-001,"Dallas, TX",Delivered,Pending,Kevin Nelson,2026-01-30
ORD-00001384,SUP-00057,Cohen PLC,PRD-000048,Vision-oriented neutral neural-net,Packaging,2026-01-10,2026-03-03,2026-03-06,1418,6642.5328,9419111.51,WH-006,"Los Angeles, CA",Ordered,Pending,,2025-04-25
ORD-00001385,SUP-00028,Padilla PLC,PRD-000139,Synchronized responsive product,Machinery,2024-05-16,2024-05-23,,3739,1291.9091,4830448.12,WH-004,"New York, NY",Returned,Fail,Katie Humphrey,2024-08-01
ORD-00001386,SUP-00057,Cohen PLC,PRD-000198,Universal 6thgeneration emulation,CHEMICALS,2025-12-04,2025-11-27,2026-01-14,2321,4328.1418,10045617.12,WH-012,"Los Angeles, CA",Delivered,Pending,,2025-08-07
ORD-00001387,SUP-00024,Kelly and Sons,PRD-000040,Profit-focused zero tolerance info-mediaries,Raw Materials,2026-01-20,2026-02-21,2026-02-24,1427,1090.3431,1555919.6,WH-012,"Los Angeles, CA",In Transit,Pending,,2024-05-09
ORD-00001388,SUP-00005,Williams LLC,PRD-000025,Networked directional synergy,Electronics,2023-09-29,2023-10-20,2023-10-28,815,9549.2286,7782621.31,WH-004,"Seattle, WA",Cancelled,Pending,,2024-10-17
ORD-00001389,SUP-00077,Taylor-Evans,PRD-000007,Customer-focused context-sensitive attitude,Packaging,2025-11-15,2025-12-11,2025-12-10,3530,706.8613,2495220.39,WH-002,"Seattle, WA",Cancelled,Pending,,2025-04-11
ORD-00001390,SUP-00030,Shaw-Moore,PRD-000084,Synergized scalable matrices,Chemicals,2024-10-28,2024-11-15,2024-11-30,4772,6059.5776,28916304.31,WH-013,"Seattle, WA",Returned,Pending,David Bridges,2025-06-28
ORD-00001391,SUP-00046,Dunn LLC,PRD-000147,Implemented content-based open architecture,Machinery,2024-12-20,2025-01-12,2025-01-19,4901,3898.9588,19108797.08,WH-014,"Los Angeles, CA",Returned,Pass,Ryan Mclaughlin,2025-09-16
ORD-00001392,SUP-00042,Peters Group,PRD-000144,Reduced motivating open architecture,Packaging,2025-12-12,2026-01-28,2026-02-15,3630,2409.8898,8747899.97,WH-006,"New York, NY",Cancelled,Pending,,2025-02-06
ORD-00001393,SUP-00011,"Hatfield, Lyons and Richards",PRD-000022,Networked empowering open system,Textiles,2023-07-01,2023-08-07,2023-08-16,-2118,507.5328,1074954.47,WH-005,"Atlanta, GA",Cancelled,Pending,,2024-10-11
ORD-00001394,SUP-00076,Roberts-Edwards,PRD-000175,Triple-buffered secondary focus group,Food & Beverage,2026-01-17,2026-01-26,2026-01-24,2962,8302.7762,24592823.1,WH-001,"Chicago, IL",In Transit,Pending,,2024-08-17
ORD-00001395,SUP-00046,Dunn LLC,PRD-000148,Pre-emptive clear-thinking initiative,Machinery,2026-02-11,2026-03-27,2026-04-05,1571,4000.2646,6284415.69,WH-013,"Los Angeles, CA",Delivered,Pending,Sarah Smith,2026-02-14
ORD-00001396,SUP-00004,Humphrey Group,PRD-000166,Business-focused 24hour secured line,Machinery,2024-04-29,2024-06-03,,931,6286.5967,5852821.53,WH-013,"Atlanta, GA",Returned,Fail,Isaiah Oliver,2025-01-03
ORD-00001397,SUP-00001,"Taylor, Adams and Donaldson",PRD-000164,Profit-focused transitional data-warehouse,Electronics,2024-08-09,2024-09-05,2024-09-16,3452,9281.0885,32038317.5,WH-001,"Atlanta, GA",Cancelled,Pending,,2025-03-17
ORD-00001398,SUP-00014,Thomas-Nguyen,PRD-000188,Secured real-time productivity,machinery,2024-05-17,2024-07-05,2024-07-01,2328,6312.7692,14696126.7,WH-010,"Seattle, WA",Returned,Pending,Sarah Marshall,2026-01-02
ORD-00001399,SUP-00068,Gaines-Jackson,PRD-000014,Upgradable composite firmware,Raw Materials,2025-02-22,2025-04-18,2025-04-22,2519,1668.4169,4202742.17,WH-002,"Dallas, TX",Returned,Pass,Stephanie Conway,2025-09-08
ORD-00001400,SUP-00032,"Foster, Powell and Moore",PRD-000165,Integrated 5thgeneration contingency,Machinery,2024-07-02,2024-07-31,2024-08-08,2746,7515.558,20637722.27,WH-007,"Los Angeles, CA",In Transit,Pending,,2024-10-13
ORD-00001401,SUP-00055,"Myers, Coleman and White",PRD-000075,Realigned coherent capacity,Raw Materials,2024-10-30,2024-11-19,2024-11-22,1461,28.8953,42216.03,WH-005,"Dallas, TX",Cancelled,Pending,,2025-02-09
ORD-00001402,SUP-00042,Peters Group,PRD-000089,Managed bandwidth-monitored customer loyalty,Packaging,2026-02-01,2026-02-16,2026-03-06,4642,8603.1019,39935599.02,WH-014,"Los Angeles, CA",In Transit,Pending,,2025-07-21
ORD-00001403,SUP-00011,"Hatfield, Lyons and Richards",PRD-000084,Synergized scalable matrices,Machinery,2024-08-04,2024-09-21,2024-10-03,0,7578.0355,2485595.64,WH-009,"Los Angeles, CA",Cancelled,,,2026-02-04
ORD-00001404,SUP-00056,Garcia Group,PRD-000002,Programmable object-oriented focus group,Electronics,2025-10-07,2025-10-13,2025-10-25,4356,6172.2547,24868050.86,WH-011,"Seattle, WA",Delivered,Pass,Suzanne Norton,2024-05-15
ORD-00001405,SUP-00071,"Robbins, Chapman and Morris",PRD-000002,Programmable object-oriented focus group,Electronics,2026-02-11,2026-03-30,2026-03-27,76,7586.3535,576562.87,WH-012,"Seattle, WA",Delivered,Pass,Tara Jacobs,2024-08-04
ORD-00001406,SUP-00074,"Mcclain, Johnson and Gibson",PRD-000053,Public-key 4thgeneration hierarchy,Electronics,2026-01-05,2026-01-15,2026-01-19,2594,148.0455,384030.03,WH-011,"Los Angeles, CA",Ordered,Pending,,2024-12-27
ORD-00001407,SUP-00065,Ellis Group,PRD-000181,Profit-focused stable hardware,Textiles,2024-01-06,2024-01-19,2024-01-18,-2566,5044.3545,12943813.65,WH-008,"Chicago, IL",Cancelled,Pending,,2025-03-31
ORD-00001408,SUP-00022,"Reilly, Price and Galloway",PRD-000145,Horizontal mobile knowledge user,Chemicals,2025-11-09,2025-12-19,2025-12-28,958,6090.4064,5834609.33,WH-001,"Los Angeles, CA",Delivered,Pass,Margaret Cowan,2025-09-02
ORD-00001409,SUP-00066,Willis-Olson,PRD-000093,Decentralized 24hour time-frame,Textiles,2024-04-07,2024-05-23,2024-06-08,3081,1471.9822,4535177.16,WH-009,"Chicago, IL",Delivered,Pending,,2025-05-23
ORD-00001410,SUP-00032,"Foster, Powell and Moore",PRD-000192,Pre-emptive object-oriented superstructure,Electronics,2025-05-23,2025-06-23,2025-07-01,691,7743.0572,5350452.53,WH-001,"Atlanta, GA",Returned,Pending,Erik Rich,2025-06-08
ORD-00001411,SUP-00059,Campbell and Sons,PRD-000040,Profit-focused zero tolerance info-mediaries,Machinery,2023-10-01,2023-10-23,2023-11-12,4945,3725.8444,18424300.56,WH-002,"Dallas, TX",Delivered,,Andrew Wilson,2024-09-13
ORD-00001412,SUP-00014,Thomas-Nguyen,PRD-000085,Team-oriented exuding productivity,Textiles,2023-08-31,2023-09-28,2023-09-29,874,6715.1149,5869010.42,WH-001,"Los Angeles, CA",Delivered,Fail,,2024-06-18
ORD-00001413,SUP-00056,Garcia Group,PRD-000129,Compatible methodical leverage,Machinery,2024-09-23,2024-11-18,2024-11-28,3733,3252.8433,12142864.04,WH-007,"Atlanta, GA",Cancelled,Pending,,2026-04-11
ORD-00001414,SUP-00015,"Nguyen, Cruz and Wilson",PRD-000074,Reactive neutral collaboration,ELECTRONICS,2024-12-24,2025-01-09,2025-01-24,-4767,1453.6966,6929771.69,WH-007,"Atlanta, GA",Ordered,Pending,,2024-12-03
ORD-00001415,SUP-00062,Chapman-Fuller,PRD-000104,Inverse context-sensitive hardware,Packaging,2024-12-23,2025-02-17,2025-03-07,2756,6271.8966,17285347.03,WH-002,"Chicago, IL",In Transit,Pending,,2025-10-22
ORD-00001416,SUP-00008,"Barber, Davis and Barnett",PRD-000137,Cross-group multi-state firmware,Machinery,2025-06-19,2025-08-16,2025-08-17,2195,9210.2635,20216528.38,WH-014,"Dallas, TX",Returned,Pass,,2024-10-28
ORD-00001417,SUP-00050,Dixon Inc,PRD-000075,Realigned coherent capacity,Raw Materials,2025-10-20,2025-12-04,2025-12-20,957,5453.3065,5218814.32,WH-010,"Atlanta, GA",Cancelled,Pending,,2024-04-15
ORD-00001418,SUP-00012,"Hart, Hayes and Velez",PRD-000120,Enhanced client-server throughput,Chemicals,2023-10-26,2023-12-17,2023-12-25,41,5533.5441,226875.31,WH-010,"Los Angeles, CA",Ordered,Pending,,2025-01-01
ORD-00001419,SUP-00052,Vargas-Hunter,PRD-000106,Open-architected demand-driven frame,Packaging,2025-07-13,2025-09-01,2025-08-28,1651,235.0485,388065.07,WH-006,"New York, NY",In Transit,Pending,,2025-06-12
ORD-00001420,SUP-00019,Rivas-Whitaker,PRD-000162,Front-line local website,Raw Materials,2023-09-07,2023-09-23,,2780,135.5481,376823.72,WH-008,"Dallas, TX",Cancelled,Pending,,2025-12-31
ORD-00001421,SUP-00004,Humphrey Group,PRD-000169,Organized explicit utilization,Textiles,2025-01-10,2025-02-24,2025-03-02,4367,4690.1038,20481683.29,WH-002,"Seattle, WA",Ordered,Pending,,2025-11-03
